date,expiration_date,ticker,stock_weight,put_call,index_name,price
2/19/2026,2/20/2026,NUE,0.014348201,C,SPATI,126.55
2/19/2026,2/20/2026,O,0.01475695,C,SPATI,0
2/19/2026,2/20/2026,PEP,0.015698599,C,SPATI,145.45
2/19/2026,2/20/2026,PG,0.015049252,C,SPATI,166.69
2/19/2026,2/20/2026,PNR,0.013312111,C,SPATI,102.73
2/19/2026,2/20/2026,PPG,0.015969248,C,SPATI,123.01
2/19/2026,2/20/2026,ROP,0.011344559,C,SPATI,549.62
2/19/2026,2/20/2026,SHW,0.014384746,C,SPATI,364.17
2/19/2026,2/20/2026,SJM,0.014767296,C,SPATI,109.7
2/19/2026,2/20/2026,SPGI,0.011064107,C,SPATI,497.88
2/19/2026,2/20/2026,SWK,0.015068185,C,SPATI,88.84
2/19/2026,2/20/2026,SYY,0.016262693,C,SPATI,71.11
2/19/2026,2/20/2026,TGT,0.015284368,C,SPATI,104.06
2/19/2026,2/20/2026,TROW,0.012534278,C,SPATI,92.83
2/19/2026,2/20/2026,WMT,0.014865431,C,SPATI,85.98
2/19/2026,2/20/2026,WST,0.013634153,C,SPATI,343.29
2/19/2026,2/20/2026,XOM,0.015803404,C,SPATI,115.5
2/20/2026,2/20/2026,ABBV,0.014597797,C,SPATI,210.01
2/20/2026,2/20/2026,ABT,0.013069394,C,SPATI,127.39
2/20/2026,2/20/2026,ADM,0.01430523,C,SPATI,46.1
2/20/2026,2/20/2026,ADP,0.011819353,C,SPATI,295.32
2/20/2026,2/20/2026,AFL,0.014608369,C,SPATI,108.24
2/20/2026,2/20/2026,ALB,0.013154281,C,SPATI,77.56
2/20/2026,2/20/2026,AMCR,0.016429296,C,SPATI,9.81
2/20/2026,2/20/2026,AOS,0.015125296,C,SPATI,66.5
2/20/2026,2/20/2026,APD,0.01500557,C,SPATI,291.65
2/20/2026,2/20/2026,ATO,0.014949684,C,SPATI,148.63
2/20/2026,2/20/2026,BDX,0.015517283,C,SPATI,230.23
2/20/2026,2/20/2026,BEN,0.015041621,C,SPATI,19.87
2/20/2026,2/20/2026,BF/B,0.01477223,C,SPATI,34.65
2/20/2026,2/20/2026,BRO,0.012505957,C,SPATI,118.52
2/20/2026,2/20/2026,CAH,0.01502831,C,SPATI,131.89
2/20/2026,2/20/2026,CAT,0.016573619,C,SPATI,335.78
2/20/2026,2/20/2026,CB,0.015432321,C,SPATI,291.43
2/20/2026,2/20/2026,CHD,0.015825344,C,SPATI,107.15
2/20/2026,2/20/2026,CHRW,0.014519779,C,SPATI,99.95
2/20/2026,2/20/2026,CINF,0.014118147,C,SPATI,145.62
2/20/2026,2/20/2026,CL,0.015599645,C,SPATI,90.3
2/20/2026,2/20/2026,CLX,0.015550319,C,SPATI,144.84
2/20/2026,2/20/2026,CTAS,0.014248498,C,SPATI,191.17
2/20/2026,2/20/2026,CVX,0.015586827,C,SPATI,156.21
2/20/2026,2/20/2026,DOV,0.015680742,C,SPATI,179.64
2/20/2026,2/20/2026,ECL,0.015126629,C,SPATI,250.19
2/20/2026,2/20/2026,ED,0.015158615,C,SPATI,107.8
2/20/2026,2/20/2026,EMR,0.014226921,C,SPATI,113.11
2/20/2026,2/20/2026,ERIE,0.013799443,C,SPATI,386.98
2/20/2026,2/20/2026,ES,0.014515454,C,SPATI,60.93
2/20/2026,2/20/2026,ESS,0.013910614,C,SPATI,281.2
2/20/2026,2/20/2026,EXPD,0.013042164,C,SPATI,114.19
2/20/2026,2/20/2026,FAST,0.014568681,C,SPATI,74.73
2/20/2026,2/20/2026,FDS,0.009844429,C,SPATI,432.86
2/20/2026,2/20/2026,FRT,0.014532323,C,SPATI,95.1
2/20/2026,2/20/2026,GD,0.013661729,C,SPATI,263.41
2/20/2026,2/20/2026,GPC,0.012322733,C,SPATI,117.31
2/20/2026,2/20/2026,GWW,0.014982971,C,SPATI,1131.28
2/20/2026,2/20/2026,HRL,0.014133331,C,SPATI,29.98
2/20/2026,2/20/2026,IBM,0.012113952,C,SPATI,225.66
2/20/2026,2/20/2026,ITW,0.01589735,C,SPATI,251.34
2/20/2026,2/20/2026,JNJ,0.015928642,C,SPATI,163.63
2/20/2026,2/20/2026,KMB,0.015281967,C,SPATI,138.67
2/20/2026,2/20/2026,KO,0.015411884,C,SPATI,68.67
2/20/2026,2/20/2026,KVUE,0.015100049,C,SPATI,22.9
2/20/2026,2/20/2026,LIN,0.01568915,C,SPATI,435.51
2/20/2026,2/20/2026,LOW,0.014118553,C,SPATI,227.07
2/20/2026,2/20/2026,MCD,0.015049743,C,SPATI,291.15
2/20/2026,2/20/2026,MDT,0.013684208,C,SPATI,90.33
2/20/2026,2/20/2026,MKC,0.01447206,C,SPATI,80.17
2/20/2026,2/20/2026,NDSN,0.015136961,C,SPATI,203.86
2/20/2026,2/20/2026,NEE,0.015370872,C,SPATI,70.54
2/20/2026,2/20/2026,NUE,0.014049421,C,SPATI,126.55
2/20/2026,2/20/2026,O,0.014908694,C,SPATI,0
2/20/2026,2/20/2026,PEP,0.015775075,C,SPATI,145.45
2/20/2026,2/20/2026,PG,0.015267883,C,SPATI,166.69
2/20/2026,2/20/2026,PNR,0.013188759,C,SPATI,102.73
2/20/2026,2/20/2026,PPG,0.015527659,C,SPATI,123.01
2/20/2026,2/20/2026,ROP,0.011538897,C,SPATI,549.62
2/20/2026,2/20/2026,SHW,0.014115561,C,SPATI,364.17
2/20/2026,2/20/2026,SJM,0.015079945,C,SPATI,109.7
2/20/2026,2/20/2026,SPGI,0.011032739,C,SPATI,497.88
2/20/2026,2/20/2026,SWK,0.015086153,C,SPATI,88.84
2/20/2026,2/20/2026,SYY,0.016393358,C,SPATI,71.11
2/20/2026,2/20/2026,TGT,0.015340162,C,SPATI,104.06
2/20/2026,2/20/2026,TROW,0.012504498,C,SPATI,92.83
2/20/2026,2/20/2026,WMT,0.014713493,C,SPATI,85.98
2/20/2026,2/20/2026,WST,0.013439745,C,SPATI,343.29
2/20/2026,2/20/2026,XOM,0.01589162,C,SPATI,115.5
2/23/2026,3/20/2026,ABBV,0.01457009,C,SPATI,210.01
2/23/2026,3/20/2026,ABT,0.013020217,C,SPATI,127.39
2/23/2026,3/20/2026,ADM,0.014046076,C,SPATI,46.1
2/23/2026,3/20/2026,ADP,0.011691014,C,SPATI,295.32
2/23/2026,3/20/2026,AFL,0.014714691,C,SPATI,108.24
2/23/2026,3/20/2026,ALB,0.013103227,C,SPATI,77.56
2/23/2026,3/20/2026,AMCR,0.016681741,C,SPATI,9.81
2/23/2026,3/20/2026,AOS,0.015088968,C,SPATI,66.5
2/23/2026,3/20/2026,APD,0.014970935,C,SPATI,291.65
2/23/2026,3/20/2026,ATO,0.015057183,C,SPATI,148.63
2/23/2026,3/20/2026,BDX,0.015703479,C,SPATI,230.23
2/23/2026,3/20/2026,BEN,0.015218858,C,SPATI,19.87
2/23/2026,3/20/2026,BF/B,0.0149991,C,SPATI,34.65
2/23/2026,3/20/2026,BRO,0.012487184,C,SPATI,118.52
2/23/2026,3/20/2026,CAH,0.015081987,C,SPATI,131.89
2/23/2026,3/20/2026,CAT,0.016491165,C,SPATI,335.78
2/23/2026,3/20/2026,CB,0.015486393,C,SPATI,291.43
2/23/2026,3/20/2026,CHD,0.015737033,C,SPATI,107.15
2/23/2026,3/20/2026,CHRW,0.014842893,C,SPATI,99.95
2/23/2026,3/20/2026,CINF,0.014114472,C,SPATI,145.62
2/23/2026,3/20/2026,CL,0.0157217,C,SPATI,90.3
2/23/2026,3/20/2026,CLX,0.015663935,C,SPATI,144.84
2/23/2026,3/20/2026,CTAS,0.014339318,C,SPATI,191.17
2/23/2026,3/20/2026,CVX,0.015453992,C,SPATI,156.21
2/23/2026,3/20/2026,DOV,0.015672021,C,SPATI,179.64
2/23/2026,3/20/2026,ECL,0.015225204,C,SPATI,250.19
2/23/2026,3/20/2026,ED,0.01481423,C,SPATI,107.8
2/23/2026,3/20/2026,EMR,0.013919852,C,SPATI,113.11
2/23/2026,3/20/2026,ERIE,0.013665491,C,SPATI,386.98
2/23/2026,3/20/2026,ES,0.01443667,C,SPATI,60.93
2/23/2026,3/20/2026,ESS,0.013860703,C,SPATI,281.2
2/23/2026,3/20/2026,EXPD,0.01347351,C,SPATI,114.19
2/23/2026,3/20/2026,FAST,0.014514416,C,SPATI,74.73
2/23/2026,3/20/2026,FDS,0.009616803,C,SPATI,432.86
2/23/2026,3/20/2026,FRT,0.014691087,C,SPATI,95.1
2/23/2026,3/20/2026,GD,0.013495759,C,SPATI,263.41
2/23/2026,3/20/2026,GPC,0.012139478,C,SPATI,117.31
2/23/2026,3/20/2026,GWW,0.014915199,C,SPATI,1131.28
2/23/2026,3/20/2026,HRL,0.014329949,C,SPATI,29.98
2/23/2026,3/20/2026,IBM,0.012107652,C,SPATI,225.66
2/23/2026,3/20/2026,ITW,0.015897225,C,SPATI,251.34
2/23/2026,3/20/2026,JNJ,0.015581859,C,SPATI,163.63
2/23/2026,3/20/2026,KMB,0.015269372,C,SPATI,138.67
2/23/2026,3/20/2026,KO,0.015532078,C,SPATI,68.67
2/23/2026,3/20/2026,KVUE,0.015088912,C,SPATI,22.9
2/23/2026,3/20/2026,LIN,0.015831396,C,SPATI,435.51
2/23/2026,3/20/2026,LOW,0.014173128,C,SPATI,227.07
2/23/2026,3/20/2026,MCD,0.015087595,C,SPATI,291.15
2/23/2026,3/20/2026,MDT,0.013529716,C,SPATI,90.33
2/23/2026,3/20/2026,MKC,0.01441714,C,SPATI,80.17
2/23/2026,3/20/2026,NDSN,0.014884446,C,SPATI,203.86
2/23/2026,3/20/2026,NEE,0.015400524,C,SPATI,70.54
2/23/2026,3/20/2026,NUE,0.01399173,C,SPATI,126.55
2/23/2026,3/20/2026,O,0.014995048,C,SPATI,0
2/23/2026,3/20/2026,PEP,0.015746329,C,SPATI,145.45
2/23/2026,3/20/2026,PG,0.015420647,C,SPATI,166.69
2/23/2026,3/20/2026,PNR,0.013339439,C,SPATI,102.73
2/23/2026,3/20/2026,PPG,0.015750286,C,SPATI,123.01
2/23/2026,3/20/2026,ROP,0.011624635,C,SPATI,549.62
2/23/2026,3/20/2026,SHW,0.014178677,C,SPATI,364.17
2/23/2026,3/20/2026,SJM,0.015131565,C,SPATI,109.7
2/23/2026,3/20/2026,SPGI,0.01101063,C,SPATI,497.88
2/23/2026,3/20/2026,SWK,0.01542078,C,SPATI,88.84
2/23/2026,3/20/2026,SYY,0.016412529,C,SPATI,71.11
2/23/2026,3/20/2026,TGT,0.01541579,C,SPATI,104.06
2/23/2026,3/20/2026,TROW,0.012589863,C,SPATI,92.83
2/23/2026,3/20/2026,WMT,0.014434869,C,SPATI,85.98
2/23/2026,3/20/2026,WST,0.013238004,C,SPATI,343.29
2/23/2026,3/20/2026,XOM,0.015442111,C,SPATI,115.5
2/24/2026,3/20/2026,ABBV,0.014901813,C,SPATI,210.01
2/24/2026,3/20/2026,ABT,0.013403739,C,SPATI,127.39
2/24/2026,3/20/2026,ADM,0.014034126,C,SPATI,46.1
2/24/2026,3/20/2026,ADP,0.011236496,C,SPATI,295.32
2/24/2026,3/20/2026,AFL,0.014526225,C,SPATI,108.24
2/24/2026,3/20/2026,ALB,0.013838198,C,SPATI,77.56
2/24/2026,3/20/2026,AMCR,0.016744126,C,SPATI,9.81
2/24/2026,3/20/2026,AOS,0.014916376,C,SPATI,66.5
2/24/2026,3/20/2026,APD,0.015110613,C,SPATI,291.65
2/24/2026,3/20/2026,ATO,0.015149124,C,SPATI,148.63
2/24/2026,3/20/2026,BDX,0.015645045,C,SPATI,230.23
2/24/2026,3/20/2026,BEN,0.014917939,C,SPATI,19.87
2/24/2026,3/20/2026,BF/B,0.015133638,C,SPATI,34.65
2/24/2026,3/20/2026,BRO,0.012434271,C,SPATI,118.52
2/24/2026,3/20/2026,CAH,0.015137038,C,SPATI,131.89
2/24/2026,3/20/2026,CAT,0.016452266,C,SPATI,335.78
2/24/2026,3/20/2026,CB,0.015599468,C,SPATI,291.43
2/24/2026,3/20/2026,CHD,0.016101245,C,SPATI,107.15
2/24/2026,3/20/2026,CHRW,0.013865617,C,SPATI,99.95
2/24/2026,3/20/2026,CINF,0.013960717,C,SPATI,145.62
2/24/2026,3/20/2026,CL,0.016085388,C,SPATI,90.3
2/24/2026,3/20/2026,CLX,0.016095789,C,SPATI,144.84
2/24/2026,3/20/2026,CTAS,0.014245941,C,SPATI,191.17
2/24/2026,3/20/2026,CVX,0.015566686,C,SPATI,156.21
2/24/2026,3/20/2026,DOV,0.015528996,C,SPATI,179.64
2/24/2026,3/20/2026,ECL,0.015330683,C,SPATI,250.19
2/24/2026,3/20/2026,ED,0.015158121,C,SPATI,107.8
2/24/2026,3/20/2026,EMR,0.013655193,C,SPATI,113.11
2/24/2026,3/20/2026,ERIE,0.013227325,C,SPATI,386.98
2/24/2026,3/20/2026,ES,0.014722474,C,SPATI,60.93
2/24/2026,3/20/2026,ESS,0.01393198,C,SPATI,281.2
2/24/2026,3/20/2026,EXPD,0.012923737,C,SPATI,114.19
2/24/2026,3/20/2026,FAST,0.014174641,C,SPATI,74.73
2/24/2026,3/20/2026,FDS,0.009398962,C,SPATI,432.86
2/24/2026,3/20/2026,FRT,0.014949935,C,SPATI,95.1
2/24/2026,3/20/2026,GD,0.013428238,C,SPATI,263.41
2/24/2026,3/20/2026,GPC,0.011967446,C,SPATI,117.31
2/24/2026,3/20/2026,GWW,0.014807502,C,SPATI,1131.28
2/24/2026,3/20/2026,HRL,0.014455619,C,SPATI,29.98
2/24/2026,3/20/2026,IBM,0.010536348,C,SPATI,225.66
2/24/2026,3/20/2026,ITW,0.015833247,C,SPATI,251.34
2/24/2026,3/20/2026,JNJ,0.015827985,C,SPATI,163.63
2/24/2026,3/20/2026,KMB,0.015508302,C,SPATI,138.67
2/24/2026,3/20/2026,KO,0.015702766,C,SPATI,68.67
2/24/2026,3/20/2026,KVUE,0.015304141,C,SPATI,22.9
2/24/2026,3/20/2026,LIN,0.015915998,C,SPATI,435.51
2/24/2026,3/20/2026,LOW,0.013896906,C,SPATI,227.07
2/24/2026,3/20/2026,MCD,0.015361807,C,SPATI,291.15
2/24/2026,3/20/2026,MDT,0.013801073,C,SPATI,90.33
2/24/2026,3/20/2026,MKC,0.014662514,C,SPATI,80.17
2/24/2026,3/20/2026,NDSN,0.014844141,C,SPATI,203.86
2/24/2026,3/20/2026,NEE,0.015745317,C,SPATI,70.54
2/24/2026,3/20/2026,NUE,0.013928725,C,SPATI,126.55
2/24/2026,3/20/2026,O,0.01514701,C,SPATI,0
2/24/2026,3/20/2026,PEP,0.016100402,C,SPATI,145.45
2/24/2026,3/20/2026,PG,0.015872648,C,SPATI,166.69
2/24/2026,3/20/2026,PNR,0.013317032,C,SPATI,102.73
2/24/2026,3/20/2026,PPG,0.015633886,C,SPATI,123.01
2/24/2026,3/20/2026,ROP,0.011644225,C,SPATI,549.62
2/24/2026,3/20/2026,SHW,0.014349769,C,SPATI,364.17
2/24/2026,3/20/2026,SJM,0.015246287,C,SPATI,109.7
2/24/2026,3/20/2026,SPGI,0.010696537,C,SPATI,497.88
2/24/2026,3/20/2026,SWK,0.014666265,C,SPATI,88.84
2/24/2026,3/20/2026,SYY,0.016316876,C,SPATI,71.11
2/24/2026,3/20/2026,TGT,0.015002478,C,SPATI,104.06
2/24/2026,3/20/2026,TROW,0.012307629,C,SPATI,92.83
2/24/2026,3/20/2026,WMT,0.01479469,C,SPATI,85.98
2/24/2026,3/20/2026,WST,0.013434396,C,SPATI,343.29
2/24/2026,3/20/2026,XOM,0.015837866,C,SPATI,115.5
2/25/2026,3/20/2026,ABBV,0.014768349,C,SPATI,210.01
2/25/2026,3/20/2026,ABT,0.013261988,C,SPATI,127.39
2/25/2026,3/20/2026,ADM,0.014039867,C,SPATI,46.1
2/25/2026,3/20/2026,ADP,0.011183838,C,SPATI,295.32
2/25/2026,3/20/2026,AFL,0.014475823,C,SPATI,108.24
2/25/2026,3/20/2026,ALB,0.014499212,C,SPATI,77.56
2/25/2026,3/20/2026,AMCR,0.01653788,C,SPATI,9.81
2/25/2026,3/20/2026,AOS,0.014933259,C,SPATI,66.5
2/25/2026,3/20/2026,APD,0.014842699,C,SPATI,291.65
2/25/2026,3/20/2026,ATO,0.015106694,C,SPATI,148.63
2/25/2026,3/20/2026,BDX,0.0154192,C,SPATI,230.23
2/25/2026,3/20/2026,BEN,0.014879069,C,SPATI,19.87
2/25/2026,3/20/2026,BF/B,0.015176133,C,SPATI,34.65
2/25/2026,3/20/2026,BRO,0.012500721,C,SPATI,118.52
2/25/2026,3/20/2026,CAH,0.015146847,C,SPATI,131.89
2/25/2026,3/20/2026,CAT,0.016633774,C,SPATI,335.78
2/25/2026,3/20/2026,CB,0.015691313,C,SPATI,291.43
2/25/2026,3/20/2026,CHD,0.016002273,C,SPATI,107.15
2/25/2026,3/20/2026,CHRW,0.013815678,C,SPATI,99.95
2/25/2026,3/20/2026,CINF,0.013883122,C,SPATI,145.62
2/25/2026,3/20/2026,CL,0.016180469,C,SPATI,90.3
2/25/2026,3/20/2026,CLX,0.016010348,C,SPATI,144.84
2/25/2026,3/20/2026,CTAS,0.014198358,C,SPATI,191.17
2/25/2026,3/20/2026,CVX,0.01553354,C,SPATI,156.21
2/25/2026,3/20/2026,DOV,0.015501522,C,SPATI,179.64
2/25/2026,3/20/2026,ECL,0.015386876,C,SPATI,250.19
2/25/2026,3/20/2026,ED,0.014938688,C,SPATI,107.8
2/25/2026,3/20/2026,EMR,0.014096205,C,SPATI,113.11
2/25/2026,3/20/2026,ERIE,0.012831049,C,SPATI,386.98
2/25/2026,3/20/2026,ES,0.014707941,C,SPATI,60.93
2/25/2026,3/20/2026,ESS,0.01403683,C,SPATI,281.2
2/25/2026,3/20/2026,EXPD,0.011937634,C,SPATI,114.19
2/25/2026,3/20/2026,FAST,0.014240074,C,SPATI,74.73
2/25/2026,3/20/2026,FDS,0.009909493,C,SPATI,432.86
2/25/2026,3/20/2026,FRT,0.014688464,C,SPATI,95.1
2/25/2026,3/20/2026,GD,0.013452834,C,SPATI,263.41
2/25/2026,3/20/2026,GPC,0.012187088,C,SPATI,117.31
2/25/2026,3/20/2026,GWW,0.014872772,C,SPATI,1131.28
2/25/2026,3/20/2026,HRL,0.014757448,C,SPATI,29.98
2/25/2026,3/20/2026,IBM,0.010769898,C,SPATI,225.66
2/25/2026,3/20/2026,ITW,0.015834913,C,SPATI,251.34
2/25/2026,3/20/2026,JNJ,0.015785842,C,SPATI,163.63
2/25/2026,3/20/2026,KMB,0.015523203,C,SPATI,138.67
2/25/2026,3/20/2026,KO,0.015664025,C,SPATI,68.67
2/25/2026,3/20/2026,KVUE,0.015284364,C,SPATI,22.9
2/25/2026,3/20/2026,LIN,0.016030052,C,SPATI,435.51
2/25/2026,3/20/2026,LOW,0.014048448,C,SPATI,227.07
2/25/2026,3/20/2026,MCD,0.015224507,C,SPATI,291.15
2/25/2026,3/20/2026,MDT,0.013480574,C,SPATI,90.33
2/25/2026,3/20/2026,MKC,0.014696021,C,SPATI,80.17
2/25/2026,3/20/2026,NDSN,0.015085172,C,SPATI,203.86
2/25/2026,3/20/2026,NEE,0.015945316,C,SPATI,70.54
2/25/2026,3/20/2026,NUE,0.013579947,C,SPATI,126.55
2/25/2026,3/20/2026,O,0.015043506,C,SPATI,0
2/25/2026,3/20/2026,PEP,0.016145024,C,SPATI,145.45
2/25/2026,3/20/2026,PG,0.015812627,C,SPATI,166.69
2/25/2026,3/20/2026,PNR,0.013423471,C,SPATI,102.73
2/25/2026,3/20/2026,PPG,0.015589236,C,SPATI,123.01
2/25/2026,3/20/2026,ROP,0.011661537,C,SPATI,549.62
2/25/2026,3/20/2026,SHW,0.014304033,C,SPATI,364.17
2/25/2026,3/20/2026,SJM,0.0149529,C,SPATI,109.7
2/25/2026,3/20/2026,SPGI,0.011003894,C,SPATI,497.88
2/25/2026,3/20/2026,SWK,0.014928933,C,SPATI,88.84
2/25/2026,3/20/2026,SYY,0.01632428,C,SPATI,71.11
2/25/2026,3/20/2026,TGT,0.015223079,C,SPATI,104.06
2/25/2026,3/20/2026,TROW,0.012482029,C,SPATI,92.83
2/25/2026,3/20/2026,WMT,0.014838985,C,SPATI,85.98
2/25/2026,3/20/2026,WST,0.013438215,C,SPATI,343.29
2/25/2026,3/20/2026,XOM,0.015610597,C,SPATI,115.5
2/26/2026,3/20/2026,ABBV,0.014750791,C,SPATI,210.01
2/26/2026,3/20/2026,ABT,0.013355898,C,SPATI,127.39
2/26/2026,3/20/2026,ADM,0.013998808,C,SPATI,46.1
2/26/2026,3/20/2026,ADP,0.011713923,C,SPATI,295.32
2/26/2026,3/20/2026,AFL,0.014552874,C,SPATI,108.24
2/26/2026,3/20/2026,ALB,0.015284402,C,SPATI,77.56
2/26/2026,3/20/2026,AMCR,0.016178181,C,SPATI,9.81
2/26/2026,3/20/2026,AOS,0.014840365,C,SPATI,66.5
2/26/2026,3/20/2026,APD,0.01496868,C,SPATI,291.65
2/26/2026,3/20/2026,ATO,0.015193142,C,SPATI,148.63
2/26/2026,3/20/2026,BDX,0.015374043,C,SPATI,230.23
2/26/2026,3/20/2026,BEN,0.015038159,C,SPATI,19.87
2/26/2026,3/20/2026,BF/B,0.014095841,C,SPATI,34.65
2/26/2026,3/20/2026,BRO,0.01260729,C,SPATI,118.52
2/26/2026,3/20/2026,CAH,0.015244332,C,SPATI,131.89
2/26/2026,3/20/2026,CAT,0.016690016,C,SPATI,335.78
2/26/2026,3/20/2026,CB,0.015669442,C,SPATI,291.43
2/26/2026,3/20/2026,CHD,0.01586828,C,SPATI,107.15
2/26/2026,3/20/2026,CHRW,0.013778891,C,SPATI,99.95
2/26/2026,3/20/2026,CINF,0.01422179,C,SPATI,145.62
2/26/2026,3/20/2026,CL,0.016030692,C,SPATI,90.3
2/26/2026,3/20/2026,CLX,0.016046314,C,SPATI,144.84
2/26/2026,3/20/2026,CTAS,0.014149202,C,SPATI,191.17
2/26/2026,3/20/2026,CVX,0.015524614,C,SPATI,156.21
2/26/2026,3/20/2026,DOV,0.01527554,C,SPATI,179.64
2/26/2026,3/20/2026,ECL,0.01538919,C,SPATI,250.19
2/26/2026,3/20/2026,ED,0.015019521,C,SPATI,107.8
2/26/2026,3/20/2026,EMR,0.013944541,C,SPATI,113.11
2/26/2026,3/20/2026,ERIE,0.013544688,C,SPATI,386.98
2/26/2026,3/20/2026,ES,0.01474752,C,SPATI,60.93
2/26/2026,3/20/2026,ESS,0.014197624,C,SPATI,281.2
2/26/2026,3/20/2026,EXPD,0.012266149,C,SPATI,114.19
2/26/2026,3/20/2026,FAST,0.014056993,C,SPATI,74.73
2/26/2026,3/20/2026,FDS,0.010217697,C,SPATI,432.86
2/26/2026,3/20/2026,FRT,0.014809042,C,SPATI,95.1
2/26/2026,3/20/2026,GD,0.013217159,C,SPATI,263.41
2/26/2026,3/20/2026,GPC,0.012058185,C,SPATI,117.31
2/26/2026,3/20/2026,GWW,0.014828501,C,SPATI,1131.28
2/26/2026,3/20/2026,HRL,0.014556818,C,SPATI,29.98
2/26/2026,3/20/2026,IBM,0.011217321,C,SPATI,225.66
2/26/2026,3/20/2026,ITW,0.015661491,C,SPATI,251.34
2/26/2026,3/20/2026,JNJ,0.01580115,C,SPATI,163.63
2/26/2026,3/20/2026,KMB,0.015341694,C,SPATI,138.67
2/26/2026,3/20/2026,KO,0.015701421,C,SPATI,68.67
2/26/2026,3/20/2026,KVUE,0.015174426,C,SPATI,22.9
2/26/2026,3/20/2026,LIN,0.016254799,C,SPATI,435.51
2/26/2026,3/20/2026,LOW,0.013336269,C,SPATI,227.07
2/26/2026,3/20/2026,MCD,0.015306427,C,SPATI,291.15
2/26/2026,3/20/2026,MDT,0.013540727,C,SPATI,90.33
2/26/2026,3/20/2026,MKC,0.014572106,C,SPATI,80.17
2/26/2026,3/20/2026,NDSN,0.014962883,C,SPATI,203.86
2/26/2026,3/20/2026,NEE,0.015937525,C,SPATI,70.54
2/26/2026,3/20/2026,NUE,0.013680385,C,SPATI,126.55
2/26/2026,3/20/2026,O,0.01500575,C,SPATI,0
2/26/2026,3/20/2026,PEP,0.016198418,C,SPATI,145.45
2/26/2026,3/20/2026,PG,0.015717807,C,SPATI,166.69
2/26/2026,3/20/2026,PNR,0.013220634,C,SPATI,102.73
2/26/2026,3/20/2026,PPG,0.015371614,C,SPATI,123.01
2/26/2026,3/20/2026,ROP,0.011952777,C,SPATI,549.62
2/26/2026,3/20/2026,SHW,0.014087762,C,SPATI,364.17
2/26/2026,3/20/2026,SJM,0.01465705,C,SPATI,109.7
2/26/2026,3/20/2026,SPGI,0.01120569,C,SPATI,497.88
2/26/2026,3/20/2026,SWK,0.014339983,C,SPATI,88.84
2/26/2026,3/20/2026,SYY,0.016278933,C,SPATI,71.11
2/26/2026,3/20/2026,TGT,0.015428732,C,SPATI,104.06
2/26/2026,3/20/2026,TROW,0.012612924,C,SPATI,92.83
2/26/2026,3/20/2026,WMT,0.014802905,C,SPATI,85.98
2/26/2026,3/20/2026,WST,0.013649812,C,SPATI,343.29
2/26/2026,3/20/2026,XOM,0.015675447,C,SPATI,115.5
2/27/2026,3/20/2026,ABBV,0.014543299,C,SPATI,210.01
2/27/2026,3/20/2026,ABT,0.013472542,C,SPATI,127.39
2/27/2026,3/20/2026,ADM,0.013932675,C,SPATI,46.1
2/27/2026,3/20/2026,ADP,0.011887521,C,SPATI,295.32
2/27/2026,3/20/2026,AFL,0.014687746,C,SPATI,108.24
2/27/2026,3/20/2026,ALB,0.014368934,C,SPATI,77.56
2/27/2026,3/20/2026,AMCR,0.015917537,C,SPATI,9.81
2/27/2026,3/20/2026,AOS,0.014941446,C,SPATI,66.5
2/27/2026,3/20/2026,APD,0.014688178,C,SPATI,291.65
2/27/2026,3/20/2026,ATO,0.015258553,C,SPATI,148.63
2/27/2026,3/20/2026,BDX,0.014944465,C,SPATI,230.23
2/27/2026,3/20/2026,BEN,0.015067156,C,SPATI,19.87
2/27/2026,3/20/2026,BF/B,0.014225296,C,SPATI,34.65
2/27/2026,3/20/2026,BRO,0.012762984,C,SPATI,118.52
2/27/2026,3/20/2026,CAH,0.015242821,C,SPATI,131.89
2/27/2026,3/20/2026,CAT,0.016322006,C,SPATI,335.78
2/27/2026,3/20/2026,CB,0.015759993,C,SPATI,291.43
2/27/2026,3/20/2026,CHD,0.015806442,C,SPATI,107.15
2/27/2026,3/20/2026,CHRW,0.01435711,C,SPATI,99.95
2/27/2026,3/20/2026,CINF,0.014286296,C,SPATI,145.62
2/27/2026,3/20/2026,CL,0.016107365,C,SPATI,90.3
2/27/2026,3/20/2026,CLX,0.016059883,C,SPATI,144.84
2/27/2026,3/20/2026,CTAS,0.014196018,C,SPATI,191.17
2/27/2026,3/20/2026,CVX,0.015453113,C,SPATI,156.21
2/27/2026,3/20/2026,DOV,0.015237645,C,SPATI,179.64
2/27/2026,3/20/2026,ECL,0.015335302,C,SPATI,250.19
2/27/2026,3/20/2026,ED,0.014922882,C,SPATI,107.8
2/27/2026,3/20/2026,EMR,0.014285184,C,SPATI,113.11
2/27/2026,3/20/2026,ERIE,0.013430717,C,SPATI,386.98
2/27/2026,3/20/2026,ES,0.014709861,C,SPATI,60.93
2/27/2026,3/20/2026,ESS,0.014289667,C,SPATI,281.2
2/27/2026,3/20/2026,EXPD,0.012458992,C,SPATI,114.19
2/27/2026,3/20/2026,FAST,0.014326111,C,SPATI,74.73
2/27/2026,3/20/2026,FDS,0.010550638,C,SPATI,432.86
2/27/2026,3/20/2026,FRT,0.014807086,C,SPATI,95.1
2/27/2026,3/20/2026,GD,0.01345129,C,SPATI,263.41
2/27/2026,3/20/2026,GPC,0.012000399,C,SPATI,117.31
